"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동 논현로 37-2,서울특별시 서초구 양재동 403,37.47417631,127.0480592,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 393-6,37.47293489,127.0492581,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 393-6,37.47293489,127.0492581,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 393-6,37.47293489,127.0492581,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 393-6,37.47293489,127.0492581,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 393-6,37.47293489,127.0492581,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"양재2동",1,서울특별시 서초구 양재동,서울특별시 서초구 양재동 390-23,37.4725041,127.0497046,2004,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동,서울특별시 서초구 서초동 1498-30,37.48982704,127.0047272,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 144,서울특별시 서초구 서초동 1498-12,37.4901151,127.0048475,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 144,서울특별시 서초구 서초동 1498-12,37.4901151,127.0048475,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 148,서울특별시 서초구 서초동 1498-4,37.49061326,127.0051025,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 148,서울특별시 서초구 서초동 1498-4,37.49061326,127.0051025,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 148,서울특별시 서초구 서초동 1498-4,37.49061326,127.0051025,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동 명달로 148,서울특별시 서초구 서초동 1498-4,37.49061326,127.0051025,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"서초3동",1,서울특별시 서초구 서초동,서울특별시 서초구 서초동 1499-1,37.49088191,127.0053128,2017,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",1,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1339,37.50335044,126.9802752,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",2,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1339,37.50335044,126.9802752,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",1,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 751-1,37.50402151,126.9803619,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",1,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1316,37.50159119,126.9857678,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",1,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1322,37.50346729,126.9803994,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",2,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1322,37.50346729,126.9803994,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",2,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1322,37.50346729,126.9803994,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
"반포본동",2,서울특별시 서초구 반포동 신반포로 9,서울특별시 서초구 반포동 1322,37.50346729,126.9803994,2002,전용주,02-2155-6958,서울특별시 서초구청,2021-10-20
